app,metric,errorType
nn10,special_fu_utilization,No metric
nn10,global_hit_rate,No metric
nn10,shared_utilization,No metric
nn10,local_hit_rate,No metric
ptxjit1,special_fu_utilization,No metric
ptxjit1,global_hit_rate,No metric
ptxjit1,shared_utilization,No metric
ptxjit1,local_hit_rate,No metric
quasirandomGenerator1,special_fu_utilization,No metric
quasirandomGenerator1,global_hit_rate,No metric
quasirandomGenerator1,shared_utilization,No metric
quasirandomGenerator1,local_hit_rate,No metric
quasirandomGenerator2,special_fu_utilization,No metric
quasirandomGenerator2,global_hit_rate,No metric
quasirandomGenerator2,shared_utilization,No metric
quasirandomGenerator2,local_hit_rate,No metric
quasirandomGenerator3,special_fu_utilization,No metric
quasirandomGenerator3,global_hit_rate,No metric
quasirandomGenerator3,shared_utilization,No metric
quasirandomGenerator3,local_hit_rate,No metric
quasirandomGenerator4,special_fu_utilization,No metric
quasirandomGenerator4,global_hit_rate,No metric
quasirandomGenerator4,shared_utilization,No metric
quasirandomGenerator4,local_hit_rate,No metric
quasirandomGenerator5,special_fu_utilization,No metric
quasirandomGenerator5,global_hit_rate,No metric
quasirandomGenerator5,shared_utilization,No metric
quasirandomGenerator5,local_hit_rate,No metric
quasirandomGenerator6,special_fu_utilization,No metric
quasirandomGenerator6,global_hit_rate,No metric
quasirandomGenerator6,shared_utilization,No metric
quasirandomGenerator6,local_hit_rate,No metric
quasirandomGenerator7,special_fu_utilization,No metric
quasirandomGenerator7,global_hit_rate,No metric
quasirandomGenerator7,shared_utilization,No metric
quasirandomGenerator7,local_hit_rate,No metric
quasirandomGenerator8,special_fu_utilization,No metric
quasirandomGenerator8,global_hit_rate,No metric
quasirandomGenerator8,shared_utilization,No metric
quasirandomGenerator8,local_hit_rate,No metric
quasirandomGenerator9,special_fu_utilization,No metric
quasirandomGenerator9,global_hit_rate,No metric
quasirandomGenerator9,shared_utilization,No metric
quasirandomGenerator9,local_hit_rate,No metric
quasirandomGenerator10,special_fu_utilization,No metric
quasirandomGenerator10,global_hit_rate,No metric
quasirandomGenerator10,shared_utilization,No metric
quasirandomGenerator10,local_hit_rate,No metric
radixSortThrust1,special_fu_utilization,No metric
radixSortThrust1,global_hit_rate,No metric
radixSortThrust1,shared_utilization,No metric
radixSortThrust1,local_hit_rate,No metric
radixSortThrust2,special_fu_utilization,No metric
radixSortThrust2,global_hit_rate,No metric
radixSortThrust2,shared_utilization,No metric
radixSortThrust2,local_hit_rate,No metric
radixSortThrust3,special_fu_utilization,No metric
radixSortThrust3,global_hit_rate,No metric
radixSortThrust3,shared_utilization,No metric
radixSortThrust3,local_hit_rate,No metric
radixSortThrust4,special_fu_utilization,No metric
radixSortThrust4,global_hit_rate,No metric
radixSortThrust4,shared_utilization,No metric
radixSortThrust4,local_hit_rate,No metric
radixSortThrust5,special_fu_utilization,No metric
radixSortThrust5,global_hit_rate,No metric
radixSortThrust5,shared_utilization,No metric
radixSortThrust5,local_hit_rate,No metric
radixSortThrust6,special_fu_utilization,No metric
radixSortThrust6,global_hit_rate,No metric
radixSortThrust6,shared_utilization,No metric
radixSortThrust6,local_hit_rate,No metric
radixSortThrust7,special_fu_utilization,No metric
radixSortThrust7,global_hit_rate,No metric
radixSortThrust7,shared_utilization,No metric
radixSortThrust7,local_hit_rate,No metric
radixSortThrust8,special_fu_utilization,No metric
radixSortThrust8,global_hit_rate,No metric
radixSortThrust8,shared_utilization,No metric
radixSortThrust8,local_hit_rate,No metric
radixSortThrust9,special_fu_utilization,No metric
radixSortThrust9,global_hit_rate,No metric
radixSortThrust9,shared_utilization,No metric
radixSortThrust9,local_hit_rate,No metric
radixSortThrust10,special_fu_utilization,No metric
radixSortThrust10,global_hit_rate,No metric
radixSortThrust10,shared_utilization,No metric
radixSortThrust10,local_hit_rate,No metric
radixSortThrust11,special_fu_utilization,No metric
radixSortThrust11,global_hit_rate,No metric
radixSortThrust11,shared_utilization,No metric
radixSortThrust11,local_hit_rate,No metric
recursiveGaussian1,special_fu_utilization,No metric
recursiveGaussian1,global_hit_rate,No metric
recursiveGaussian1,shared_utilization,No metric
recursiveGaussian1,local_hit_rate,No metric
recursiveGaussian2,special_fu_utilization,No metric
recursiveGaussian2,global_hit_rate,No metric
recursiveGaussian2,shared_utilization,No metric
recursiveGaussian2,local_hit_rate,No metric
recursiveGaussian3,special_fu_utilization,No metric
recursiveGaussian3,global_hit_rate,No metric
recursiveGaussian3,shared_utilization,No metric
recursiveGaussian3,local_hit_rate,No metric
recursiveGaussian4,special_fu_utilization,No metric
recursiveGaussian4,global_hit_rate,No metric
recursiveGaussian4,shared_utilization,No metric
recursiveGaussian4,local_hit_rate,No metric
recursiveGaussian5,special_fu_utilization,No metric
recursiveGaussian5,global_hit_rate,No metric
recursiveGaussian5,shared_utilization,No metric
recursiveGaussian5,local_hit_rate,No metric
recursiveGaussian6,special_fu_utilization,No metric
recursiveGaussian6,global_hit_rate,No metric
recursiveGaussian6,shared_utilization,No metric
recursiveGaussian6,local_hit_rate,No metric
recursiveGaussian7,special_fu_utilization,No metric
recursiveGaussian7,global_hit_rate,No metric
recursiveGaussian7,shared_utilization,No metric
recursiveGaussian7,local_hit_rate,No metric
recursiveGaussian8,special_fu_utilization,No metric
recursiveGaussian8,global_hit_rate,No metric
recursiveGaussian8,shared_utilization,No metric
recursiveGaussian8,local_hit_rate,No metric
recursiveGaussian9,special_fu_utilization,No metric
recursiveGaussian9,global_hit_rate,No metric
recursiveGaussian9,shared_utilization,No metric
recursiveGaussian9,local_hit_rate,No metric
recursiveGaussian10,special_fu_utilization,No metric
recursiveGaussian10,global_hit_rate,No metric
recursiveGaussian10,shared_utilization,No metric
recursiveGaussian10,local_hit_rate,No metric
recursiveGaussian11,special_fu_utilization,No metric
recursiveGaussian11,global_hit_rate,No metric
recursiveGaussian11,shared_utilization,No metric
recursiveGaussian11,local_hit_rate,No metric
recursiveGaussian12,special_fu_utilization,No metric
recursiveGaussian12,global_hit_rate,No metric
recursiveGaussian12,shared_utilization,No metric
recursiveGaussian12,local_hit_rate,No metric
recursiveGaussian13,special_fu_utilization,No metric
recursiveGaussian13,global_hit_rate,No metric
recursiveGaussian13,shared_utilization,No metric
recursiveGaussian13,local_hit_rate,No metric
recursiveGaussian14,special_fu_utilization,No metric
recursiveGaussian14,global_hit_rate,No metric
recursiveGaussian14,shared_utilization,No metric
recursiveGaussian14,local_hit_rate,No metric
reduction1,special_fu_utilization,No metric
reduction1,global_hit_rate,No metric
reduction1,shared_utilization,No metric
reduction1,local_hit_rate,No metric
reduction2,special_fu_utilization,No metric
reduction2,global_hit_rate,No metric
reduction2,shared_utilization,No metric
reduction2,local_hit_rate,No metric
reduction3,special_fu_utilization,No metric
reduction3,global_hit_rate,No metric
reduction3,shared_utilization,No metric
reduction3,local_hit_rate,No metric
reduction4,special_fu_utilization,No metric
reduction4,global_hit_rate,No metric
reduction4,shared_utilization,No metric
reduction4,local_hit_rate,No metric
reduction5,special_fu_utilization,No metric
reduction5,global_hit_rate,No metric
reduction5,shared_utilization,No metric
reduction5,local_hit_rate,No metric
reduction6,special_fu_utilization,No metric
reduction6,global_hit_rate,No metric
reduction6,shared_utilization,No metric
reduction6,local_hit_rate,No metric
reduction7,special_fu_utilization,No metric
reduction7,global_hit_rate,No metric
reduction7,shared_utilization,No metric
reduction7,local_hit_rate,No metric
reduction8,special_fu_utilization,No metric
reduction8,global_hit_rate,No metric
reduction8,shared_utilization,No metric
reduction8,local_hit_rate,No metric
reduction9,special_fu_utilization,No metric
reduction9,global_hit_rate,No metric
reduction9,shared_utilization,No metric
reduction9,local_hit_rate,No metric
reduction10,special_fu_utilization,No metric
reduction10,global_hit_rate,No metric
reduction10,shared_utilization,No metric
reduction10,local_hit_rate,No metric
reduction11,special_fu_utilization,No metric
reduction11,global_hit_rate,No metric
reduction11,shared_utilization,No metric
reduction11,local_hit_rate,No metric
reduction12,special_fu_utilization,No metric
reduction12,global_hit_rate,No metric
reduction12,shared_utilization,No metric
reduction12,local_hit_rate,No metric
sad13,special_fu_utilization,No metric
sad13,global_hit_rate,No metric
sad13,shared_utilization,No metric
sad13,local_hit_rate,No metric
scalarProd1,special_fu_utilization,No metric
scalarProd1,global_hit_rate,No metric
scalarProd1,shared_utilization,No metric
scalarProd1,local_hit_rate,No metric
scalarProd2,special_fu_utilization,No metric
scalarProd2,global_hit_rate,No metric
scalarProd2,shared_utilization,No metric
scalarProd2,local_hit_rate,No metric
scalarProd3,special_fu_utilization,No metric
scalarProd3,global_hit_rate,No metric
scalarProd3,shared_utilization,No metric
scalarProd3,local_hit_rate,No metric
scalarProd4,special_fu_utilization,No metric
scalarProd4,global_hit_rate,No metric
scalarProd4,shared_utilization,No metric
scalarProd4,local_hit_rate,No metric
scalarProd5,special_fu_utilization,No metric
scalarProd5,global_hit_rate,No metric
scalarProd5,shared_utilization,No metric
scalarProd5,local_hit_rate,No metric
scalarProd6,special_fu_utilization,No metric
scalarProd6,global_hit_rate,No metric
scalarProd6,shared_utilization,No metric
scalarProd6,local_hit_rate,No metric
scalarProd7,special_fu_utilization,No metric
scalarProd7,global_hit_rate,No metric
scalarProd7,shared_utilization,No metric
scalarProd7,local_hit_rate,No metric
scalarProd8,special_fu_utilization,No metric
scalarProd8,global_hit_rate,No metric
scalarProd8,shared_utilization,No metric
scalarProd8,local_hit_rate,No metric
scalarProd9,special_fu_utilization,No metric
scalarProd9,global_hit_rate,No metric
scalarProd9,shared_utilization,No metric
scalarProd9,local_hit_rate,No metric
scalarProd10,special_fu_utilization,No metric
scalarProd10,global_hit_rate,No metric
scalarProd10,shared_utilization,No metric
scalarProd10,local_hit_rate,No metric
scan1,special_fu_utilization,No metric
scan1,global_hit_rate,No metric
scan1,shared_utilization,No metric
scan1,local_hit_rate,No metric
scan2,special_fu_utilization,No metric
scan2,global_hit_rate,No metric
scan2,shared_utilization,No metric
scan2,local_hit_rate,No metric
scan3,special_fu_utilization,No metric
scan3,global_hit_rate,No metric
scan3,shared_utilization,No metric
scan3,local_hit_rate,No metric
scan4,special_fu_utilization,No metric
scan4,global_hit_rate,No metric
scan4,shared_utilization,No metric
scan4,local_hit_rate,No metric
scan5,special_fu_utilization,No metric
scan5,global_hit_rate,No metric
scan5,shared_utilization,No metric
scan5,local_hit_rate,No metric
scan6,special_fu_utilization,No metric
scan6,global_hit_rate,No metric
scan6,shared_utilization,No metric
scan6,local_hit_rate,No metric
scan7,special_fu_utilization,No metric
scan7,global_hit_rate,No metric
scan7,shared_utilization,No metric
scan7,local_hit_rate,No metric
scan8,special_fu_utilization,No metric
scan8,global_hit_rate,No metric
scan8,shared_utilization,No metric
scan8,local_hit_rate,No metric
scan9,special_fu_utilization,No metric
scan9,global_hit_rate,No metric
scan9,shared_utilization,No metric
scan9,local_hit_rate,No metric
scan10,special_fu_utilization,No metric
scan10,global_hit_rate,No metric
scan10,shared_utilization,No metric
scan10,local_hit_rate,No metric
sgemm1,special_fu_utilization,No metric
sgemm1,global_hit_rate,No metric
sgemm1,shared_utilization,No metric
sgemm1,local_hit_rate,No metric
sgemm2,special_fu_utilization,No metric
sgemm2,global_hit_rate,No metric
sgemm2,shared_utilization,No metric
sgemm2,local_hit_rate,No metric
segmentationTreeThrust1,special_fu_utilization,No metric
segmentationTreeThrust1,global_hit_rate,No metric
segmentationTreeThrust1,shared_utilization,No metric
segmentationTreeThrust1,local_hit_rate,No metric
segmentationTreeThrust2,special_fu_utilization,No metric
segmentationTreeThrust2,global_hit_rate,No metric
segmentationTreeThrust2,shared_utilization,No metric
segmentationTreeThrust2,local_hit_rate,No metric
segmentationTreeThrust3,special_fu_utilization,No metric
segmentationTreeThrust3,global_hit_rate,No metric
segmentationTreeThrust3,shared_utilization,No metric
segmentationTreeThrust3,local_hit_rate,No metric
segmentationTreeThrust4,special_fu_utilization,No metric
segmentationTreeThrust4,global_hit_rate,No metric
segmentationTreeThrust4,shared_utilization,No metric
segmentationTreeThrust4,local_hit_rate,No metric
segmentationTreeThrust5,special_fu_utilization,No metric
segmentationTreeThrust5,global_hit_rate,No metric
segmentationTreeThrust5,shared_utilization,No metric
segmentationTreeThrust5,local_hit_rate,No metric
segmentationTreeThrust6,special_fu_utilization,No metric
segmentationTreeThrust6,global_hit_rate,No metric
segmentationTreeThrust6,shared_utilization,No metric
segmentationTreeThrust6,local_hit_rate,No metric
segmentationTreeThrust7,special_fu_utilization,No metric
segmentationTreeThrust7,global_hit_rate,No metric
segmentationTreeThrust7,shared_utilization,No metric
segmentationTreeThrust7,local_hit_rate,No metric
segmentationTreeThrust8,special_fu_utilization,No metric
segmentationTreeThrust8,global_hit_rate,No metric
segmentationTreeThrust8,shared_utilization,No metric
segmentationTreeThrust8,local_hit_rate,No metric
segmentationTreeThrust9,special_fu_utilization,No metric
segmentationTreeThrust9,global_hit_rate,No metric
segmentationTreeThrust9,shared_utilization,No metric
segmentationTreeThrust9,local_hit_rate,No metric
segmentationTreeThrust10,special_fu_utilization,No metric
segmentationTreeThrust10,global_hit_rate,No metric
segmentationTreeThrust10,shared_utilization,No metric
segmentationTreeThrust10,local_hit_rate,No metric
segmentationTreeThrust11,special_fu_utilization,No metric
segmentationTreeThrust11,global_hit_rate,No metric
segmentationTreeThrust11,shared_utilization,No metric
segmentationTreeThrust11,local_hit_rate,No metric
shfl_scan1,special_fu_utilization,No metric
shfl_scan1,global_hit_rate,No metric
shfl_scan1,shared_utilization,No metric
shfl_scan1,local_hit_rate,No metric
shfl_scan2,special_fu_utilization,No metric
shfl_scan2,global_hit_rate,No metric
shfl_scan2,shared_utilization,No metric
shfl_scan2,local_hit_rate,No metric
shfl_scan3,special_fu_utilization,No metric
shfl_scan3,global_hit_rate,No metric
shfl_scan3,shared_utilization,No metric
shfl_scan3,local_hit_rate,No metric
shfl_scan4,special_fu_utilization,No metric
shfl_scan4,global_hit_rate,No metric
shfl_scan4,shared_utilization,No metric
shfl_scan4,local_hit_rate,No metric
shfl_scan5,special_fu_utilization,No metric
shfl_scan5,global_hit_rate,No metric
shfl_scan5,shared_utilization,No metric
shfl_scan5,local_hit_rate,No metric
shfl_scan6,special_fu_utilization,No metric
shfl_scan6,global_hit_rate,No metric
shfl_scan6,shared_utilization,No metric
shfl_scan6,local_hit_rate,No metric
shfl_scan7,special_fu_utilization,No metric
shfl_scan7,global_hit_rate,No metric
shfl_scan7,shared_utilization,No metric
shfl_scan7,local_hit_rate,No metric
shfl_scan8,special_fu_utilization,No metric
shfl_scan8,global_hit_rate,No metric
shfl_scan8,shared_utilization,No metric
shfl_scan8,local_hit_rate,No metric
shfl_scan9,special_fu_utilization,No metric
shfl_scan9,global_hit_rate,No metric
shfl_scan9,shared_utilization,No metric
shfl_scan9,local_hit_rate,No metric
shfl_scan10,special_fu_utilization,No metric
shfl_scan10,global_hit_rate,No metric
shfl_scan10,shared_utilization,No metric
shfl_scan10,local_hit_rate,No metric
shfl_scan11,special_fu_utilization,No metric
shfl_scan11,global_hit_rate,No metric
shfl_scan11,shared_utilization,No metric
shfl_scan11,local_hit_rate,No metric
shfl_scan12,special_fu_utilization,No metric
shfl_scan12,global_hit_rate,No metric
shfl_scan12,shared_utilization,No metric
shfl_scan12,local_hit_rate,No metric
simpleHyperQ1,special_fu_utilization,No metric
simpleHyperQ1,global_hit_rate,No metric
simpleHyperQ1,shared_utilization,No metric
simpleHyperQ1,local_hit_rate,No metric
simpleHyperQ2,special_fu_utilization,No metric
simpleHyperQ2,global_hit_rate,No metric
simpleHyperQ2,shared_utilization,No metric
simpleHyperQ2,local_hit_rate,No metric
simpleHyperQ3,special_fu_utilization,No metric
simpleHyperQ3,global_hit_rate,No metric
simpleHyperQ3,shared_utilization,No metric
simpleHyperQ3,local_hit_rate,No metric
simpleHyperQ4,special_fu_utilization,No metric
simpleHyperQ4,global_hit_rate,No metric
simpleHyperQ4,shared_utilization,No metric
simpleHyperQ4,local_hit_rate,No metric
simpleHyperQ5,special_fu_utilization,No metric
simpleHyperQ5,global_hit_rate,No metric
simpleHyperQ5,shared_utilization,No metric
simpleHyperQ5,local_hit_rate,No metric
simpleHyperQ6,special_fu_utilization,No metric
simpleHyperQ6,global_hit_rate,No metric
simpleHyperQ6,shared_utilization,No metric
simpleHyperQ6,local_hit_rate,No metric
simpleHyperQ7,special_fu_utilization,No metric
simpleHyperQ7,global_hit_rate,No metric
simpleHyperQ7,shared_utilization,No metric
simpleHyperQ7,local_hit_rate,No metric
simpleHyperQ8,special_fu_utilization,No metric
simpleHyperQ8,global_hit_rate,No metric
simpleHyperQ8,shared_utilization,No metric
simpleHyperQ8,local_hit_rate,No metric
simpleHyperQ9,special_fu_utilization,No metric
simpleHyperQ9,global_hit_rate,No metric
simpleHyperQ9,shared_utilization,No metric
simpleHyperQ9,local_hit_rate,No metric
simpleHyperQ10,special_fu_utilization,No metric
simpleHyperQ10,global_hit_rate,No metric
simpleHyperQ10,shared_utilization,No metric
simpleHyperQ10,local_hit_rate,No metric
sortingNetworks1,special_fu_utilization,No metric
sortingNetworks1,global_hit_rate,No metric
sortingNetworks1,shared_utilization,No metric
sortingNetworks1,local_hit_rate,No metric
sortingNetworks2,special_fu_utilization,No metric
sortingNetworks2,global_hit_rate,No metric
sortingNetworks2,shared_utilization,No metric
sortingNetworks2,local_hit_rate,No metric
sortingNetworks3,special_fu_utilization,No metric
sortingNetworks3,global_hit_rate,No metric
sortingNetworks3,shared_utilization,No metric
sortingNetworks3,local_hit_rate,No metric
sortingNetworks4,special_fu_utilization,No metric
sortingNetworks4,global_hit_rate,No metric
sortingNetworks4,shared_utilization,No metric
sortingNetworks4,local_hit_rate,No metric
sortingNetworks5,special_fu_utilization,No metric
sortingNetworks5,global_hit_rate,No metric
sortingNetworks5,shared_utilization,No metric
sortingNetworks5,local_hit_rate,No metric
sortingNetworks6,special_fu_utilization,No metric
sortingNetworks6,global_hit_rate,No metric
sortingNetworks6,shared_utilization,No metric
sortingNetworks6,local_hit_rate,No metric
sortingNetworks7,special_fu_utilization,No metric
sortingNetworks7,global_hit_rate,No metric
sortingNetworks7,shared_utilization,No metric
sortingNetworks7,local_hit_rate,No metric
sortingNetworks8,special_fu_utilization,No metric
sortingNetworks8,global_hit_rate,No metric
sortingNetworks8,shared_utilization,No metric
sortingNetworks8,local_hit_rate,No metric
sortingNetworks9,special_fu_utilization,No metric
sortingNetworks9,global_hit_rate,No metric
sortingNetworks9,shared_utilization,No metric
sortingNetworks9,local_hit_rate,No metric
sortingNetworks10,special_fu_utilization,No metric
sortingNetworks10,global_hit_rate,No metric
sortingNetworks10,shared_utilization,No metric
sortingNetworks10,local_hit_rate,No metric
StreamPriorities1,special_fu_utilization,No metric
StreamPriorities1,global_hit_rate,No metric
StreamPriorities1,shared_utilization,No metric
StreamPriorities1,local_hit_rate,No metric
StreamPriorities2,special_fu_utilization,No metric
StreamPriorities2,global_hit_rate,No metric
StreamPriorities2,shared_utilization,No metric
StreamPriorities2,local_hit_rate,No metric
StreamPriorities3,special_fu_utilization,No metric
StreamPriorities3,global_hit_rate,No metric
StreamPriorities3,shared_utilization,No metric
StreamPriorities3,local_hit_rate,No metric
StreamPriorities4,special_fu_utilization,No metric
StreamPriorities4,global_hit_rate,No metric
StreamPriorities4,shared_utilization,No metric
StreamPriorities4,local_hit_rate,No metric
StreamPriorities5,special_fu_utilization,No metric
StreamPriorities5,global_hit_rate,No metric
StreamPriorities5,shared_utilization,No metric
StreamPriorities5,local_hit_rate,No metric
StreamPriorities6,special_fu_utilization,No metric
StreamPriorities6,global_hit_rate,No metric
StreamPriorities6,shared_utilization,No metric
StreamPriorities6,local_hit_rate,No metric
StreamPriorities7,special_fu_utilization,No metric
StreamPriorities7,global_hit_rate,No metric
StreamPriorities7,shared_utilization,No metric
StreamPriorities7,local_hit_rate,No metric
StreamPriorities8,special_fu_utilization,No metric
StreamPriorities8,global_hit_rate,No metric
StreamPriorities8,shared_utilization,No metric
StreamPriorities8,local_hit_rate,No metric
StreamPriorities9,special_fu_utilization,No metric
StreamPriorities9,global_hit_rate,No metric
StreamPriorities9,shared_utilization,No metric
StreamPriorities9,local_hit_rate,No metric
StreamPriorities10,special_fu_utilization,No metric
StreamPriorities10,global_hit_rate,No metric
StreamPriorities10,shared_utilization,No metric
StreamPriorities10,local_hit_rate,No metric
StreamPriorities11,special_fu_utilization,No metric
StreamPriorities11,global_hit_rate,No metric
StreamPriorities11,shared_utilization,No metric
StreamPriorities11,local_hit_rate,No metric
sp1,special_fu_utilization,No metric
sp1,global_hit_rate,No metric
sp1,shared_utilization,No metric
sp1,local_hit_rate,No metric
sp2,special_fu_utilization,No metric
sp2,global_hit_rate,No metric
sp2,shared_utilization,No metric
sp2,local_hit_rate,No metric
sp3,special_fu_utilization,No metric
sp3,global_hit_rate,No metric
sp3,shared_utilization,No metric
sp3,local_hit_rate,No metric
sp4,special_fu_utilization,No metric
sp4,global_hit_rate,No metric
sp4,shared_utilization,No metric
sp4,local_hit_rate,No metric
spmv1,special_fu_utilization,No metric
spmv1,global_hit_rate,No metric
spmv1,shared_utilization,No metric
spmv1,local_hit_rate,No metric
spmv2,special_fu_utilization,No metric
spmv2,global_hit_rate,No metric
spmv2,shared_utilization,No metric
spmv2,local_hit_rate,No metric
stencil1,special_fu_utilization,No metric
stencil1,global_hit_rate,No metric
stencil1,shared_utilization,No metric
stencil1,local_hit_rate,No metric
stencil2,special_fu_utilization,No metric
stencil2,global_hit_rate,No metric
stencil2,shared_utilization,No metric
stencil2,local_hit_rate,No metric
streamcluster1,special_fu_utilization,No metric
streamcluster1,global_hit_rate,No metric
streamcluster1,shared_utilization,No metric
streamcluster1,local_hit_rate,No metric
streamcluster2,special_fu_utilization,No metric
streamcluster2,global_hit_rate,No metric
streamcluster2,shared_utilization,No metric
streamcluster2,local_hit_rate,No metric
streamcluster3,special_fu_utilization,No metric
streamcluster3,global_hit_rate,No metric
streamcluster3,shared_utilization,No metric
streamcluster3,local_hit_rate,No metric
streamcluster4,special_fu_utilization,No metric
streamcluster4,global_hit_rate,No metric
streamcluster4,shared_utilization,No metric
streamcluster4,local_hit_rate,No metric
streamcluster5,special_fu_utilization,No metric
streamcluster5,global_hit_rate,No metric
streamcluster5,shared_utilization,No metric
streamcluster5,local_hit_rate,No metric
streamcluster6,special_fu_utilization,No metric
streamcluster6,global_hit_rate,No metric
streamcluster6,shared_utilization,No metric
streamcluster6,local_hit_rate,No metric
streamcluster7,special_fu_utilization,No metric
streamcluster7,global_hit_rate,No metric
streamcluster7,shared_utilization,No metric
streamcluster7,local_hit_rate,No metric
streamcluster8,special_fu_utilization,No metric
streamcluster8,global_hit_rate,No metric
streamcluster8,shared_utilization,No metric
streamcluster8,local_hit_rate,No metric
streamcluster9,special_fu_utilization,No metric
streamcluster9,global_hit_rate,No metric
streamcluster9,shared_utilization,No metric
streamcluster9,local_hit_rate,No metric
streamcluster10,special_fu_utilization,No metric
streamcluster10,global_hit_rate,No metric
streamcluster10,shared_utilization,No metric
streamcluster10,local_hit_rate,No metric
streamcluster11,special_fu_utilization,No metric
streamcluster11,global_hit_rate,No metric
streamcluster11,shared_utilization,No metric
streamcluster11,local_hit_rate,No metric
syr2k1,special_fu_utilization,No metric
syr2k1,global_hit_rate,No metric
syr2k1,stall_other,No metric
syr2k1,stall_exec_dependency,No metric
syr2k1,shared_utilization,No metric
syr2k1,local_hit_rate,No metric
syr2k1,stall_constant_memory_dependency,No metric
syr2k1,eligible_warps_per_cycle,No metric
syr2k2,special_fu_utilization,No metric
syr2k2,gld_transactions_per_request,No metric
syr2k2,global_hit_rate,No metric
syr2k2,stall_other,No metric
syr2k2,ldst_fu_utilization,No metric
syr2k2,tex_fu_utilization,No metric
syr2k2,stall_exec_dependency,No metric
syr2k2,sm_efficiency,No metric
syr2k2,shared_utilization,No metric
syr2k2,local_hit_rate,No metric
syr2k2,local_memory_overhead,No metric
syr2k2,stall_constant_memory_dependency,No metric
syr2k2,l2_read_throughput,No metric
syr2k2,eligible_warps_per_cycle,No metric
syr2k3,special_fu_utilization,No metric
syr2k3,global_hit_rate,No metric
syr2k3,shared_utilization,No metric
syr2k3,local_hit_rate,No metric
syr2k4,special_fu_utilization,No metric
syr2k4,global_hit_rate,No metric
syr2k4,stall_other,No metric
syr2k4,stall_exec_dependency,No metric
syr2k4,shared_utilization,No metric
syr2k4,local_hit_rate,No metric
syr2k4,stall_constant_memory_dependency,No metric
syr2k4,eligible_warps_per_cycle,No metric
syr2k5,special_fu_utilization,No metric
syr2k5,gld_transactions_per_request,No metric
syr2k5,global_hit_rate,No metric
syr2k5,stall_other,No metric
syr2k5,ldst_fu_utilization,No metric
syr2k5,tex_fu_utilization,No metric
syr2k5,stall_exec_dependency,No metric
syr2k5,sm_efficiency,No metric
syr2k5,shared_utilization,No metric
syr2k5,local_hit_rate,No metric
syr2k5,local_memory_overhead,No metric
syr2k5,stall_constant_memory_dependency,No metric
syr2k5,l2_read_throughput,No metric
syr2k5,eligible_warps_per_cycle,No metric
syr2k6,special_fu_utilization,No metric
syr2k6,inst_replay_overhead,No metric
syr2k6,gld_transactions_per_request,No metric
syr2k6,global_hit_rate,No metric
syr2k6,stall_other,No metric
syr2k6,ldst_fu_utilization,No metric
syr2k6,tex_fu_utilization,No metric
syr2k6,gld_efficiency,No metric
syr2k6,stall_exec_dependency,No metric
syr2k6,sm_efficiency,No metric
syr2k6,shared_utilization,No metric
syr2k6,local_hit_rate,No metric
syr2k6,local_memory_overhead,No metric
syr2k6,stall_constant_memory_dependency,No metric
syr2k6,l2_read_throughput,No metric
syr2k6,eligible_warps_per_cycle,No metric
syr2k9,special_fu_utilization,No metric
syr2k9,global_hit_rate,No metric
syr2k9,stall_other,No metric
syr2k9,ldst_fu_utilization,No metric
syr2k9,tex_fu_utilization,No metric
syr2k9,stall_exec_dependency,No metric
syr2k9,sm_efficiency,No metric
syr2k9,shared_utilization,No metric
syr2k9,local_hit_rate,No metric
syr2k9,stall_constant_memory_dependency,No metric
syr2k9,eligible_warps_per_cycle,No metric
syr2k10,special_fu_utilization,No metric
syr2k10,inst_replay_overhead,No metric
syr2k10,gld_transactions_per_request,No metric
syr2k10,global_hit_rate,No metric
syr2k10,stall_other,No metric
syr2k10,ldst_fu_utilization,No metric
syr2k10,tex_fu_utilization,No metric
syr2k10,gld_efficiency,No metric
syr2k10,stall_exec_dependency,No metric
syr2k10,sm_efficiency,No metric
syr2k10,shared_utilization,No metric
syr2k10,local_hit_rate,No metric
syr2k10,local_memory_overhead,No metric
syr2k10,stall_constant_memory_dependency,No metric
syr2k10,l2_read_throughput,No metric
syr2k10,eligible_warps_per_cycle,No metric
syrk1,special_fu_utilization,No metric
syrk1,global_hit_rate,No metric
syrk1,stall_other,No metric
syrk1,stall_exec_dependency,No metric
syrk1,shared_utilization,No metric
syrk1,local_hit_rate,No metric
syrk1,stall_constant_memory_dependency,No metric
syrk1,eligible_warps_per_cycle,No metric
syrk2,special_fu_utilization,No metric
syrk2,gld_transactions_per_request,No metric
syrk2,global_hit_rate,No metric
syrk2,stall_other,No metric
syrk2,ldst_fu_utilization,No metric
syrk2,tex_fu_utilization,No metric
syrk2,stall_exec_dependency,No metric
syrk2,sm_efficiency,No metric
syrk2,shared_utilization,No metric
syrk2,local_hit_rate,No metric
syrk2,stall_constant_memory_dependency,No metric
syrk2,eligible_warps_per_cycle,No metric
syrk3,special_fu_utilization,No metric
syrk3,global_hit_rate,No metric
syrk3,shared_utilization,No metric
syrk3,local_hit_rate,No metric
syrk4,special_fu_utilization,No metric
syrk4,global_hit_rate,No metric
syrk4,stall_other,No metric
syrk4,stall_exec_dependency,No metric
syrk4,shared_utilization,No metric
syrk4,local_hit_rate,No metric
syrk4,stall_constant_memory_dependency,No metric
